transaction_id,customer_id,amount,fraud_risk_score,risk_bucket,triggered_rules,reasons,run_ts
TXN000239,CUST0131,14.85,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000045,CUST0131,24.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000510,CUST0131,19.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000154,CUST0131,215.9,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004819,CUST0131,108.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004592,CUST0066,73.49,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003371,CUST0132,179.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001464,CUST0132,37.62,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004678,CUST0132,12.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002579,CUST0132,236.67,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002551,CUST0132,13.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001989,CUST0132,14.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004839,CUST0132,18.05,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000370,CUST0132,18.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004307,CUST0066,13.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003474,CUST0066,75.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003358,CUST0133,8.52,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004277,CUST0133,10.34,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001542,CUST0133,17.03,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001035,CUST0133,70.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001400,CUST0133,367.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000618,CUST0133,12.94,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000685,CUST0133,11.5,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002319,CUST0133,273.47,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004905,CUST0133,376.02,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001574,CUST0133,9.89,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000175,CUST0066,61.08,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002004,CUST0134,34.94,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002408,CUST0134,18.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000109,CUST0134,17.71,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000318,CUST0134,72.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002484,CUST0134,27.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004441,CUST0134,11.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002286,CUST0134,91.79,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004800,CUST0134,11.11,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003058,CUST0134,55.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003544,CUST0134,39.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000422,CUST0066,8.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000596,CUST0066,31.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002603,CUST0066,13.02,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000935,CUST0066,20.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000972,CUST0135,80.14,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000096,CUST0135,84.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001279,CUST0135,120.42,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000043,CUST0135,67.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004780,CUST0135,312.94,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003689,CUST0135,7.47,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003909,CUST0135,201.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003126,CUST0135,55.18,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000664,CUST0135,40.83,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000027,CUST0135,289.67,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000201,CUST0136,80.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001658,CUST0136,68.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003675,CUST0136,85.0,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003651,CUST0136,34.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003082,CUST0136,228.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001457,CUST0136,116.65,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004777,CUST0136,17.14,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003989,CUST0066,65.02,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003210,CUST0065,235.53,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000879,CUST0065,78.12,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003605,CUST0065,209.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003709,CUST0137,207.16,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002454,CUST0137,194.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003314,CUST0137,32.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004068,CUST0137,290.67,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001337,CUST0137,22.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003115,CUST0137,100.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001478,CUST0065,140.05,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000255,CUST0065,240.25,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003513,CUST0065,360.4,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001895,CUST0065,342.88,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002805,CUST0138,12.65,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001189,CUST0138,22.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000924,CUST0138,29.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004211,CUST0138,93.14,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000238,CUST0138,126.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000248,CUST0138,7.71,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001922,CUST0138,140.13,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001990,CUST0138,123.0,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002931,CUST0138,42.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000680,CUST0138,12.16,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002086,CUST0138,71.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000156,CUST0138,199.84,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000967,CUST0138,18.42,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004054,CUST0065,14.92,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000571,CUST0065,40.89,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000553,CUST0139,19.14,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004875,CUST0139,13.07,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000025,CUST0139,33.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001266,CUST0139,119.9,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002665,CUST0139,35.16,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000060,CUST0139,92.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002855,CUST0065,126.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002020,CUST0065,82.93,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002703,CUST0065,25.51,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001009,CUST0064,49.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003998,CUST0064,11.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002311,CUST0140,78.32,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000760,CUST0140,8.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004345,CUST0140,9.74,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004655,CUST0140,97.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000247,CUST0140,8.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003282,CUST0140,24.07,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000022,CUST0140,17.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004250,CUST0140,33.93,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004586,CUST0140,20.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002974,CUST0140,75.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001937,CUST0064,31.3,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004328,CUST0064,62.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001716,CUST0141,250.36,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002359,CUST0141,148.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003342,CUST0141,21.3,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001769,CUST0141,8.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004167,CUST0141,10.74,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003535,CUST0141,191.69,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004835,CUST0064,32.85,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001719,CUST0142,22.12,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004027,CUST0142,17.43,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000537,CUST0142,82.9,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001374,CUST0142,52.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002519,CUST0142,60.36,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002074,CUST0142,24.07,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003759,CUST0142,32.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001592,CUST0142,48.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002562,CUST0063,10.35,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001006,CUST0063,186.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004867,CUST0143,72.93,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001885,CUST0143,12.35,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002716,CUST0143,142.24,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000574,CUST0143,73.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004288,CUST0143,126.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001640,CUST0143,79.55,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003669,CUST0143,235.63,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001706,CUST0063,8.42,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001700,CUST0144,41.85,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003196,CUST0144,17.41,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001443,CUST0144,18.53,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004069,CUST0144,10.18,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004005,CUST0144,163.65,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001659,CUST0144,24.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001242,CUST0144,19.41,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002347,CUST0144,53.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004653,CUST0063,39.95,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004818,CUST0063,162.83,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004362,CUST0145,101.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000450,CUST0145,296.29,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002157,CUST0145,190.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003952,CUST0145,63.85,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004044,CUST0145,128.9,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003166,CUST0145,292.6,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004135,CUST0145,65.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004882,CUST0145,10.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001651,CUST0145,128.02,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001741,CUST0063,8.91,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000565,CUST0063,103.85,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004527,CUST0063,39.02,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003434,CUST0146,281.18,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002330,CUST0146,152.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001184,CUST0146,396.94,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000187,CUST0146,47.89,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004083,CUST0146,177.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003458,CUST0146,22.37,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001649,CUST0146,48.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000477,CUST0146,225.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004070,CUST0146,154.28,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001454,CUST0063,25.31,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002006,CUST0063,13.65,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003985,CUST0147,165.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000381,CUST0147,17.93,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001387,CUST0147,64.89,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000836,CUST0147,299.55,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002320,CUST0147,217.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002751,CUST0147,270.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003594,CUST0147,26.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002148,CUST0147,28.65,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002249,CUST0147,312.24,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002489,CUST0147,385.11,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002659,CUST0147,20.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000143,CUST0147,29.02,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003700,CUST0147,22.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002688,CUST0062,20.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002676,CUST0062,11.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004978,CUST0062,19.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000744,CUST0148,61.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001693,CUST0148,173.29,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003546,CUST0148,103.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002843,CUST0148,17.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001935,CUST0148,35.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004006,CUST0062,94.38,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000303,CUST0062,8.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004032,CUST0149,63.36,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002535,CUST0149,189.28,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001122,CUST0149,8.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001603,CUST0149,68.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000374,CUST0149,44.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001388,CUST0149,67.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002078,CUST0149,145.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004221,CUST0062,94.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002206,CUST0062,24.24,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001551,CUST0061,350.71,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003065,CUST0061,13.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002929,CUST0061,11.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003235,CUST0150,9.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001302,CUST0150,101.82,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000549,CUST0150,32.38,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002933,CUST0150,22.62,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001504,CUST0150,211.36,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001911,CUST0150,87.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004168,CUST0150,30.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003584,CUST0150,8.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002200,CUST0150,9.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000056,CUST0061,322.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000333,CUST0061,26.94,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002816,CUST0061,157.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004983,CUST0151,274.35,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001840,CUST0151,211.92,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004663,CUST0151,171.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003036,CUST0151,17.55,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003408,CUST0151,123.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004571,CUST0151,18.3,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003624,CUST0151,18.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000628,CUST0151,9.35,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001575,CUST0151,162.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001361,CUST0151,21.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003647,CUST0151,401.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004016,CUST0151,43.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001389,CUST0061,279.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000593,CUST0061,85.06,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003395,CUST0152,120.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001497,CUST0152,18.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004789,CUST0152,142.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003423,CUST0152,222.38,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000167,CUST0152,109.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004387,CUST0152,21.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003841,CUST0152,302.93,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004289,CUST0153,18.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001416,CUST0153,27.06,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002825,CUST0153,329.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002509,CUST0153,20.18,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004468,CUST0153,34.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002954,CUST0153,38.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001879,CUST0153,76.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003747,CUST0153,284.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004874,CUST0153,39.43,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004214,CUST0153,355.9,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001498,CUST0061,31.0,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003860,CUST0154,41.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002171,CUST0154,25.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003620,CUST0154,11.77,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004025,CUST0154,14.0,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004912,CUST0154,128.5,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001258,CUST0154,23.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004188,CUST0061,65.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003766,CUST0155,30.73,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001233,CUST0155,30.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000186,CUST0155,33.35,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003653,CUST0155,39.25,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004147,CUST0155,34.07,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001410,CUST0155,21.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004927,CUST0155,13.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004576,CUST0155,40.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003888,CUST0155,109.85,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002694,CUST0061,72.24,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004086,CUST0060,38.77,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001910,CUST0060,28.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004418,CUST0060,21.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000108,CUST0060,273.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004404,CUST0060,32.95,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001788,CUST0156,56.14,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002458,CUST0156,8.34,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003686,CUST0156,38.36,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001853,CUST0156,89.43,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001378,CUST0156,71.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003189,CUST0060,44.25,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004536,CUST0157,31.13,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002955,CUST0157,8.58,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002785,CUST0157,249.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002996,CUST0157,19.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002333,CUST0157,253.08,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000724,CUST0157,40.17,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000042,CUST0157,13.6,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003663,CUST0060,80.85,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001939,CUST0158,118.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003762,CUST0158,44.4,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000624,CUST0158,84.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002548,CUST0158,8.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003063,CUST0158,27.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001106,CUST0158,61.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001515,CUST0158,22.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000363,CUST0158,76.4,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001465,CUST0158,72.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004939,CUST0158,7.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001584,CUST0158,163.74,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004463,CUST0158,207.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002021,CUST0060,262.07,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000375,CUST0060,24.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004052,CUST0060,18.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002151,CUST0059,9.91,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004854,CUST0059,36.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002465,CUST0059,13.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000930,CUST0159,18.84,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002628,CUST0159,331.95,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004688,CUST0159,18.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001065,CUST0159,43.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002011,CUST0159,8.91,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004810,CUST0159,10.42,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004271,CUST0159,9.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001985,CUST0159,296.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000243,CUST0159,18.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001156,CUST0059,20.73,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000053,CUST0059,17.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001823,CUST0059,15.12,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000017,CUST0059,10.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003539,CUST0160,11.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004542,CUST0160,10.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004093,CUST0160,85.13,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004950,CUST0160,41.95,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004903,CUST0160,101.37,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000801,CUST0160,12.79,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002381,CUST0160,17.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000792,CUST0160,145.83,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004409,CUST0160,170.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004782,CUST0160,118.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
